"column_record_id","record_scope","report_catalog_index","report_title","report_subject_area","report_path","column_index","column_source","column_xml_type","column_id","column_name","report_display_name","table_heading","column_heading","formula_type","formula","bin_rule_count","definition_catalog_index","definition_name","definition_table_heading","definition_column_heading","definition_path","is_resolved","is_referenced"
"C620","report_column",230,"UCSB Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSB Physical Holdings and Titles Report",1,"saved_reference","savedRegularColumnRef","cca8ab1963e080dac","campus designator","campus designator",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCSB SLF/campus designator",FALSE,
"C621","report_column",230,"UCSB Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSB Physical Holdings and Titles Report",2,"saved_reference","savedRegularColumnRef","c247e71ec8482d941","UCSB Library Stats Category","UCSB Library Stats Category",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCSB Library Stats Category",FALSE,
"C622","report_column",230,"UCSB Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSB Physical Holdings and Titles Report",3,"inline","regularColumn","c2585db472a60f04b","""Location"".""Library Name""","""Location"".""Library Name""",,,"sqlExpression","""Location"".""Library Name""",0,,,,,,,
"C623","report_column",230,"UCSB Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSB Physical Holdings and Titles Report",4,"inline","regularColumn","c29c00b20b93d6510","""Location"".""Library Code""","""Location"".""Library Code""",,,"sqlExpression","""Location"".""Library Code""",0,,,,,,,
"C624","report_column",230,"UCSB Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSB Physical Holdings and Titles Report",5,"inline","regularColumn","ce80c79fe167b2f62","""Location"".""Location Name""","""Location"".""Location Name""",,,"sqlExpression","""Location"".""Location Name""",0,,,,,,,
"C625","report_column",230,"UCSB Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSB Physical Holdings and Titles Report",6,"inline","regularColumn","c617c0d6880875dab","""Location"".""Location Code""","""Location"".""Location Code""",,,"sqlExpression","""Location"".""Location Code""",0,,,,,,,
"C626","report_column",230,"UCSB Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSB Physical Holdings and Titles Report",7,"inline","regularColumn","cc8fb810eb21242a5","""Bibliographic Details"".""Resource Type""","""Bibliographic Details"".""Resource Type""",,,"sqlExpression","""Bibliographic Details"".""Resource Type""",0,,,,,,,
"C627","report_column",230,"UCSB Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSB Physical Holdings and Titles Report",8,"saved_reference","savedRegularColumnRef","c698baabdb96f1f88","Holdings Added Year","Physical - Holdings Added Year",,,"binned","""Item Creation Date"".""Item Creation Date""",1,265,"Physical - Holdings Added Year","Item Creation Date","Holdings Added Year","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - Holdings Added Year",TRUE,
"C628","report_column",230,"UCSB Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSB Physical Holdings and Titles Report",9,"saved_reference","savedRegularColumnRef","c4748f241953224ae","Count of Physical Holdings","Count of Physical Holdings",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Count of Physical Holdings",FALSE,
"C629","report_column",230,"UCSB Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSB Physical Holdings and Titles Report",10,"saved_reference","savedRegularColumnRef","c6452c41b1c4cda5f","Count of Physical Titles","Count of Physical Titles",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Count of Physical Titles",FALSE,
"C630","report_column",231,"UCSB User Group Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCSB User Group Categorization Report",1,"inline","regularColumn","cb15c00add4ea074b","""Institution"".""Institution Name""","""Institution"".""Institution Name""",,,"sqlExpression","""Institution"".""Institution Name""",0,,,,,,,
"C631","report_column",231,"UCSB User Group Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCSB User Group Categorization Report",2,"saved_reference","savedRegularColumnRef","c046977140fb1c455","UCSB User Group","UCSB User Group",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCSB User Group",FALSE,
"C632","report_column",231,"UCSB User Group Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCSB User Group Categorization Report",3,"inline","regularColumn","c40172d38767c09a5","""Borrower Details"".""User Group""","""Borrower Details"".""User Group""",,,"sqlExpression","""Borrower Details"".""User Group""",0,,,,,,,
"C633","report_column",232,"UCSC Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSC Physical Holdings and Titles Report",1,"saved_reference","savedRegularColumnRef","c82b594d56c75fadd","campus designator","campus designator",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCSC SLF/campus designator",FALSE,
"C634","report_column",232,"UCSC Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSC Physical Holdings and Titles Report",2,"saved_reference","savedRegularColumnRef","c13c5a4f7c6307b3c","UCSC Library Stats Category","UCSC Library Stats Category",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCSC Library Stats Category",FALSE,
"C635","report_column",232,"UCSC Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSC Physical Holdings and Titles Report",3,"inline","regularColumn","cee292e062dfd689d","""Location"".""Library Name""","""Location"".""Library Name""",,,"sqlExpression","""Location"".""Library Name""",0,,,,,,,
"C636","report_column",232,"UCSC Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSC Physical Holdings and Titles Report",4,"inline","regularColumn","ccf9f61121ed5de7c","""Location"".""Library Code""","""Location"".""Library Code""",,,"sqlExpression","""Location"".""Library Code""",0,,,,,,,
"C637","report_column",232,"UCSC Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSC Physical Holdings and Titles Report",5,"inline","regularColumn","c14b6455f3270569d","""Location"".""Location Name""","""Location"".""Location Name""",,,"sqlExpression","""Location"".""Location Name""",0,,,,,,,
"C638","report_column",232,"UCSC Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSC Physical Holdings and Titles Report",6,"inline","regularColumn","c25515112241d7018","""Location"".""Location Code""","""Location"".""Location Code""",,,"sqlExpression","""Location"".""Location Code""",0,,,,,,,
"C639","report_column",232,"UCSC Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSC Physical Holdings and Titles Report",7,"inline","regularColumn","c036c7c0e207c78b0","""Bibliographic Details"".""Resource Type""","""Bibliographic Details"".""Resource Type""",,,"sqlExpression","""Bibliographic Details"".""Resource Type""",0,,,,,,,
"C640","report_column",232,"UCSC Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSC Physical Holdings and Titles Report",8,"saved_reference","savedRegularColumnRef","c75ea8d1be2790cef","Holdings Added Year","Physical - Holdings Added Year",,,"binned","""Item Creation Date"".""Item Creation Date""",1,265,"Physical - Holdings Added Year","Item Creation Date","Holdings Added Year","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - Holdings Added Year",TRUE,
"C641","report_column",232,"UCSC Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSC Physical Holdings and Titles Report",9,"saved_reference","savedRegularColumnRef","ce3ddafad98c1a502","Count of Physical Holdings","Count of Physical Holdings",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Count of Physical Holdings",FALSE,
"C642","report_column",232,"UCSC Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSC Physical Holdings and Titles Report",10,"saved_reference","savedRegularColumnRef","ce9c5538760833a0c","Count of Physical Titles","Count of Physical Titles",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Count of Physical Titles",FALSE,
"C643","report_column",234,"UCSD Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSD Physical Holdings and Titles Report",1,"saved_reference","savedRegularColumnRef","c5c7362e4876eb782","campus designator","campus designator",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCSD SLF/campus designator",FALSE,
"C644","report_column",234,"UCSD Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCSD Physical Holdings and Titles Report",2,"saved_reference","savedRegularColumnRef","cd0b1e0e65675e95f","UCSD Library Stats Category","UCSD Library Stats Category",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCSD Library Stats Category",FALSE,
