"rule_id","rule_type","source_type","record_scope","rule_name","rule_index","rule_kind","criterion_text","review_label","explanation","criterion_text_category","join_operator","value_count","report_catalog_index","report_title","report_path","report_column_index","definition_catalog_index","definition_name","definition_path"
"SC28-OTHER","Column","standalone_saved_object","standalone_saved_object","Fulfillment - UCR Check-Out Type",7,"otherwise","All other values","New check-out location - needs categorization","","""Item Location at Time of Loan"".""Location Code""",,,,,,,252,"Fulfillment - UCR Check-Out Type","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCR Check-Out Type"
"SC29-R1","Column","standalone_saved_object","standalone_saved_object","Fulfillment - UCR User Group",1,"when","""Borrower Details"".""User Group"" IN ('Emeritus Faculty', 'UCR Academic', 'UCR Library Staff', 'Proxy')","Campus academic","","""Borrower Details"".""User Group""",,,,,,,253,"Fulfillment - UCR User Group","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCR User Group"
"SC29-R2","Column","standalone_saved_object","standalone_saved_object","Fulfillment - UCR User Group",2,"when","""Borrower Details"".""User Group"" = 'UCR Graduate'","Campus graduates","","""Borrower Details"".""User Group""",,,,,,,253,"Fulfillment - UCR User Group","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCR User Group"
"SC29-R3","Column","standalone_saved_object","standalone_saved_object","Fulfillment - UCR User Group",3,"when","""Borrower Details"".""User Group"" IN ('Retired Staff', 'UCR Staff', 'Internal Use - Reserves Instructor')","Campus staff","","""Borrower Details"".""User Group""",,,,,,,253,"Fulfillment - UCR User Group","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCR User Group"
"SC29-R4","Column","standalone_saved_object","standalone_saved_object","Fulfillment - UCR User Group",4,"when","""Borrower Details"".""User Group"" IN ('Concurrent Enrollment', 'UCR Undergraduate')","Campus undergraduates","","""Borrower Details"".""User Group""",,,,,,,253,"Fulfillment - UCR User Group","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCR User Group"
"SC29-R5","Column","standalone_saved_object","standalone_saved_object","Fulfillment - UCR User Group",5,"when","""Borrower Details"".""User Group"" IN ('UCR Alumni', 'UCR Extension', 'Courtesy - UCR Extension Instructor', 'Volunteer Clinical Faculty')","Other - Campus Other","","""Borrower Details"".""User Group""",,,,,,,253,"Fulfillment - UCR User Group","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCR User Group"
"SC29-R6","Column","standalone_saved_object","standalone_saved_object","Fulfillment - UCR User Group",6,"when","""Borrower Details"".""User Group"" IN ('Certificated Teachers', 'Community Borrowing Card', 'Contractual Agreement - RCC Honors', 'Courtesy - IB Program', 'Courtesy - Spouse/Partner/Child', 'Non-UC Academic - CSU', 'Non-UC Academic - Private', 'Non-UC Academic – Community College', 'Professional Agreement - CARB', 'Professional Agreement – Mentor Program', 'Professional Agreement – Unpaid', 'Contractual Agreement - Loma Linda', 'Contractual Agreement - Redlands', 'Contractual Agreement - Stanford', 'Courtesy - Capstone Program', 'Courtesy - PE Reporter', 'Professional Agreement – USDA Fire Lab', 'Professional Agreement – USDA Salinity Lab', 'Professional Agreement – USDI/GS', 'Special – Friends of the Campus', 'Special – Independent Scholar')","Other - Non-UCs","","""Borrower Details"".""User Group""",,,,,,,253,"Fulfillment - UCR User Group","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCR User Group"
"SC29-R7","Column","standalone_saved_object","standalone_saved_object","Fulfillment - UCR User Group",7,"when","""Borrower Details"".""User Group"" IN ('UC Affiliates', 'UC Alumni')","Other - Other UCs","","""Borrower Details"".""User Group""",,,,,,,253,"Fulfillment - UCR User Group","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCR User Group"
"SC29-R8","Column","standalone_saved_object","standalone_saved_object","Fulfillment - UCR User Group",8,"when","""Borrower Details"".""User Group"" = 'Network'","Intercampus Loan (Network)","","""Borrower Details"".""User Group""",,,,,,,253,"Fulfillment - UCR User Group","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCR User Group"
"SC29-R9","Column","standalone_saved_object","standalone_saved_object","Fulfillment - UCR User Group",9,"when","""Borrower Details"".""User Group"" IN ('Non-UC ILL', 'UC ILL', 'Non-UC Academic - OCLC')","Interlibrary Loan (ILL)","","""Borrower Details"".""User Group""",,,,,,,253,"Fulfillment - UCR User Group","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCR User Group"
"SC29-R10","Column","standalone_saved_object","standalone_saved_object","Fulfillment - UCR User Group",10,"when","""Borrower Details"".""User Group"" = 'Internal Staff Use'","Exclude","","""Borrower Details"".""User Group""",,,,,,,253,"Fulfillment - UCR User Group","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCR User Group"
"SC29-OTHER","Column","standalone_saved_object","standalone_saved_object","Fulfillment - UCR User Group",11,"otherwise","All other values","New user group - needs categorization","","""Borrower Details"".""User Group""",,,,,,,253,"Fulfillment - UCR User Group","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCR User Group"
"SC30-R1","Column","standalone_saved_object","standalone_saved_object","Fulfillment - UCSB Check-Out Type",1,"when","""Item Location at Time of Loan"".""Location Code"" IN ('NRLF', 'SRLF')","Exclude","","""Item Location at Time of Loan"".""Location Code""",,,,,,,254,"Fulfillment - UCSB Check-Out Type","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCSB Check-Out Type"
